,msg_uuid,msg_time,dmp_id,dmp_status,user_action,resource_name,creation_time,start_time,end_time,flight_count,average_gate_hold,max_gate_hold,metering_mode,metering_display,lead_time,target_queue_buffers,metering_display_entry_offsets,metering_display_exit_offsets,meteorological_condition,active_runway_departure,active_runway_arrival,eta_msg_time,sta_msg_time,shift,lookahead,start_prediction_accuracy,end_prediction_accuracy,count_prediction_accuracy,average_prediction_accuracy,max_prediction_accuracy
82,bd26e488-c816-4f45-b3f4-fe2ae7b7111e,2018-08-03 08:33:28,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,54690,318918,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:16:21,2018-08-03 08:33:28,210,-2100.0,,,,,
83,d4f945e8-b390-43c6-a53a-b9a0c2752142,2018-08-03 08:33:28,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,45866,252055,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:16:31,2018-08-03 08:33:28,209,-2090.0,,,,,
84,d1328659-0701-475a-8f39-32be470a2894,2018-08-03 08:33:29,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,45865,252052,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:16:41,2018-08-03 08:33:29,208,-2080.0,,,,,
85,0d87ebf8-173b-4dbc-84b6-dceb1d5ce7e2,2018-08-03 08:33:29,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,45857,252029,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:16:51,2018-08-03 08:33:29,207,-2070.0,,,,,
86,851687ac-eb23-4e36-84d9-9185168d4ce6,2018-08-03 08:33:30,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,45861,252040,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:01,2018-08-03 08:33:30,206,-2060.0,,,,,
87,2e5ef78e-75d3-45a4-86bc-4f519075f0e5,2018-08-03 08:33:30,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,45846,251999,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:11,2018-08-03 08:33:30,205,-2050.0,,,,,
88,3a12f312-dcc0-4b14-b9fe-e611cab31852,2018-08-03 08:33:31,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:16:21,9,38165,265321,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:21,2018-08-03 08:33:31,204,-2040.0,,,,,
89,f0f07fee-c115-456e-878a-0832a33534a1,2018-08-03 08:33:32,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,38166,265324,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:31,2018-08-03 08:33:32,203,-2030.0,,,,,
90,a8bd04f4-cc5a-4009-9cda-a496672e5c00,2018-08-03 08:33:32,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,38170,265343,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:41,2018-08-03 08:33:32,202,-2020.0,,,,,
91,4fbb1ea7-5386-4eef-8b49-c0344356f08c,2018-08-03 08:33:33,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41493,278632,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:17:51,2018-08-03 08:33:33,201,-2010.0,,,,,
92,1bc5fab7-169c-41ce-a743-b6c334801910,2018-08-03 08:33:33,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41499,278657,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:01,2018-08-03 08:33:33,200,-2000.0,,,,,
93,8e80d57c-a97b-4637-b778-28252e246909,2018-08-03 08:33:34,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41499,278659,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:11,2018-08-03 08:33:34,199,-1990.0,,,,,
94,6ad5edf9-1cf5-4021-a86e-2fd8164f06ac,2018-08-03 08:33:34,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41505,278683,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:21,2018-08-03 08:33:34,198,-1980.0,,,,,
95,1e1fddec-7cd5-4b1a-9fd9-d937c2eb5985,2018-08-03 08:33:35,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41496,278644,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:31,2018-08-03 08:33:34,197,-1970.0,,,,,
96,9ab8bd60-e923-4bb2-a265-9c02c8c03428,2018-08-03 08:33:35,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41499,278659,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:41,2018-08-03 08:33:35,196,-1960.0,,,,,
97,a9e0b049-03c2-417c-90ee-d91da3926482,2018-08-03 08:33:35,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41490,278620,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:18:51,2018-08-03 08:33:35,195,-1950.0,,,,,
98,897c1af3-2d5e-45f9-bd61-da0abb28cb0c,2018-08-03 08:33:36,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,41497,278651,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:01,2018-08-03 08:33:36,194,-1940.0,,,,,
99,ccb88519-9ff4-478c-8f8d-d0b9e8cd14d8,2018-08-03 08:33:36,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:31,9,35785,255803,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:11,2018-08-03 08:33:36,193,-1930.0,,,,,
100,d98f17bb-9b93-4fc3-8afa-429b3038b6f3,2018-08-03 08:33:37,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:21,9,24165,176820,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:21,2018-08-03 08:33:37,192,-1920.0,,,,,
101,d9bf1e11-87bf-43c0-9eca-faafef7aaad0,2018-08-03 08:33:37,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:21,9,24153,176774,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:31,2018-08-03 08:33:37,191,-1910.0,,,,,
102,82bdffbd-a057-419a-9ce3-b6cf3c1a9675,2018-08-03 08:33:38,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:21,9,24154,176777,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:41,2018-08-03 08:33:38,190,-1900.0,,,,,
103,98ebb81a-be5f-4b78-b837-8b272c99ed7a,2018-08-03 08:33:38,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:21,9,23545,174340,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:19:51,2018-08-03 08:33:38,189,-1890.0,,,,,
104,4f5a6464-f498-4686-a11a-d47deeb31b9e,2018-08-03 08:33:39,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:01,9,23590,174520,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:01,2018-08-03 08:33:39,188,-1880.0,,,,,
105,7fdfb9c2-515e-4107-96b9-7d4b53145a24,2018-08-03 08:33:40,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:01,9,21906,167783,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:11,2018-08-03 08:33:40,187,-1870.0,,,,,
106,77e94ad7-38f6-402c-98bf-73f621c6b132,2018-08-03 08:33:40,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:01,9,19762,158097,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:22,2018-08-03 08:33:40,186,-1860.0,,,,,
107,808d1f54-d6d8-4b3e-8913-1688f75130d4,2018-08-03 08:33:41,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:15:01,9,19696,157574,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:31,2018-08-03 08:33:41,185,-1850.0,,,,,
108,720b187c-ac48-4c29-a393-ff2ede1c3a16,2018-08-03 08:33:41,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,19832,158657,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:41,2018-08-03 08:33:41,184,-1840.0,,,,,
109,4872ede1-0161-4021-b4e3-f74e1bbe7983,2018-08-03 08:33:42,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,19833,158665,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:20:52,2018-08-03 08:33:42,183,-1830.0,,,,,
110,32ca50f7-f8f6-4688-9388-77e52bdb401f,2018-08-03 08:33:42,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,22943,171931,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:01,2018-08-03 08:33:42,182,-1820.0,,,,,
111,3b0b90ea-1dd0-4aa0-b4ed-57f4de0e1134,2018-08-03 08:33:43,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,22700,170959,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:11,2018-08-03 08:33:43,181,-1810.0,,,,,
112,c6ed6c88-4638-41ab-b205-2828fa391ea3,2018-08-03 08:33:43,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,21599,166558,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:21,2018-08-03 08:33:43,180,-1800.0,0 days 00:00:50.000000000,0 days 00:06:20.000000000,13.0,0.472866666667,4.01336666667
113,5c1e6c6d-acde-4bcd-abd4-8b0000505b5b,2018-08-03 08:33:44,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,20383,161693,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:31,2018-08-03 08:33:44,179,-1790.0,,,,,
114,19626ca0-69d4-4f3d-9def-b200ad951b6b,2018-08-03 08:33:44,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,17658,141264,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:41,2018-08-03 08:33:44,178,-1780.0,,,,,
115,76fd5200-df33-410d-a96a-f433e52aa3d9,2018-08-03 08:33:45,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,15576,124613,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:21:51,2018-08-03 08:33:45,177,-1770.0,,,,,
116,c9320bdd-79d9-4821-ba10-6ee240c6cc80,2018-08-03 08:33:45,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,15573,124591,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:22:01,2018-08-03 08:33:45,176,-1760.0,,,,,
117,59a8beb8-17a5-474d-8efd-795e8403e497,2018-08-03 08:33:46,CLT_36C_2018-06-26T132941Z_2018-06-26T142841Z,AFFIRMED,USER_AFFIRM,36C,2018-06-26 13:02:41,2018-06-26 13:50:31,2018-06-26 14:14:41,9,29309,196994,TIME_BASED_METERING,,1800000,36C:600000 23:0 18L:480000 5:0 36L:0 18R:0 18C:480000 DEFAULT:720011 36R:720000,36C:720000 23:0 18L:600000 5:0 36L:0 18R:0 18C:600000 DEFAULT:780011 36R:840000,36C:300000 23:0 18L:240000 5:0 36L:0 18R:0 18C:240000 DEFAULT:600011 36R:360000,VMC,36L.36C.36R.5,36L.36C.36R.5,2018-06-26 13:22:11,2018-08-03 08:33:46,175,-1750.0,,,,,
